date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:35:35	53954/53954	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:35:25%20GMT	https://colorlib.com//polygon/adminty/default/toolbar.html	C:/My%20Web%20Sites/self%20learning/colorlib.com/polygon/adminty/default/toolbar.html	(from https://colorlib.com//polygon/adminty/default/index.html)
15:35:35	50280/50280	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:35:29%20GMT	https://colorlib.com//polygon/adminty/default/x-editable.html	C:/My%20Web%20Sites/self%20learning/colorlib.com/polygon/adminty/default/x-editable.html	(from https://colorlib.com//polygon/adminty/default/index.html)
15:35:36	47777/47777	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:35:20%20GMT	https://colorlib.com//polygon/adminty/default/session-timeout.html	C:/My%20Web%20Sites/self%20learning/colorlib.com/polygon/adminty/default/session-timeout.html	(from https://colorlib.com//polygon/adminty/default/index.html)
15:35:36	47946/47946	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:35:19%20GMT	https://colorlib.com//polygon/adminty/default/session-idle-timeout.html	C:/My%20Web%20Sites/self%20learning/colorlib.com/polygon/adminty/default/session-idle-timeout.html	(from https://colorlib.com//polygon/adminty/default/index.html)
15:35:36	49286/49286	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:35:09%20GMT	https://colorlib.com//polygon/adminty/default/offline.html	C:/My%20Web%20Sites/self%20learning/colorlib.com/polygon/adminty/default/offline.html	(from https://colorlib.com//polygon/adminty/default/index.html)
15:35:37	54709/54709	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:33:49%20GMT	https://colorlib.com//polygon/adminty/default/animation.html	C:/My%20Web%20Sites/self%20learning/colorlib.com/polygon/adminty/default/animation.html	(from https://colorlib.com//polygon/adminty/default/index.html)
15:35:37	50093/50093	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:35:20%20GMT	https://colorlib.com//polygon/adminty/default/sticky.html	C:/My%20Web%20Sites/self%20learning/colorlib.com/polygon/adminty/default/sticky.html	(from https://colorlib.com//polygon/adminty/default/index.html)
15:35:37	164114/164114	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:34:43%20GMT	https://colorlib.com//polygon/adminty/default/icon-font-awesome.html	C:/My%20Web%20Sites/self%20learning/colorlib.com/polygon/adminty/default/icon-font-awesome.html	(from https://colorlib.com//polygon/adminty/default/index.html)
15:35:38	90396/90396	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:34:46%20GMT	https://colorlib.com//polygon/adminty/default/icon-themify.html	C:/My%20Web%20Sites/self%20learning/colorlib.com/polygon/adminty/default/icon-themify.html	(from https://colorlib.com//polygon/adminty/default/index.html)
15:35:38	69950/69950	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:34:45%20GMT	https://colorlib.com//polygon/adminty/default/icon-simple-line.html	C:/My%20Web%20Sites/self%20learning/colorlib.com/polygon/adminty/default/icon-simple-line.html	(from https://colorlib.com//polygon/adminty/default/index.html)
15:35:39	121010/121010	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:34:44%20GMT	https://colorlib.com//polygon/adminty/default/icon-ion.html	C:/My%20Web%20Sites/self%20learning/colorlib.com/polygon/adminty/default/icon-ion.html	(from https://colorlib.com//polygon/adminty/default/index.html)
15:35:39	141682/141682	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:34:48%20GMT	https://colorlib.com//polygon/adminty/default/icon-material-design.html	C:/My%20Web%20Sites/self%20learning/colorlib.com/polygon/adminty/default/icon-material-design.html	(from https://colorlib.com//polygon/adminty/default/index.html)
15:35:40	356756/356756	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:34:44%20GMT	https://colorlib.com//polygon/adminty/default/icon-icofonts.html	C:/My%20Web%20Sites/self%20learning/colorlib.com/polygon/adminty/default/icon-icofonts.html	(from https://colorlib.com//polygon/adminty/default/index.html)
15:35:40	324734/324734	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:34:51%20GMT	https://colorlib.com//polygon/adminty/default/icon-weather.html	C:/My%20Web%20Sites/self%20learning/colorlib.com/polygon/adminty/default/icon-weather.html	(from https://colorlib.com//polygon/adminty/default/index.html)
15:35:40	83377/83377	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:34:46%20GMT	https://colorlib.com//polygon/adminty/default/icon-typicons.html	C:/My%20Web%20Sites/self%20learning/colorlib.com/polygon/adminty/default/icon-typicons.html	(from https://colorlib.com//polygon/adminty/default/index.html)
